codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
xz,94610597,14688,9.88,684708,0.38,67864,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagMDZ,1,9.13235793712168,0.036862021998355,5,6,2
rans0,94610597,11944,1.29,2536,1.64,3376,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagMDZ,1,69.9439507122187,0.006945540265339,4,3,3
rans1,94610597,10156,1.47,2664,1.87,4404,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagMDZ,1,61.3793853188858,0.00517942051199,3,4,4
gabac,94610597,788,5.33,836488,1.95,1054624,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagMDZ,1,16.9282732492987,0.000385382236579,1,5,7
gzip,94759522,18453426,117.11,1816,14.72,1596,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOPLen,1,0.771665292172598,1.19555424089017,6,5,5
bzip2,94759522,17708778,7.25,10452,6.16,6884,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOPLen,1,12.464789291908,2.74162447297727,5,3,4
xz,94759522,15969744,151.29,685764,3.56,67724,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOPLen,1,0.597327796723729,4.27807154280416,4,6,3
rans0,94759522,15418742,1.7,4336,2.21,4576,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOPLen,1,53.15866021549,6.65360101207888,3,1,1
rans1,94759522,14839572,2.31,4156,2.21,5580,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOPLen,1,39.1210919334774,6.40367361215444,2,2,2
gabac,94759522,14205473,39.68,1794316,34.68,1809336,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditOPLen,1,2.27746276124831,0.390639987096379,1,4,7
gzip,204744860,198775,2.22,1776,3.02,1672,02_NA12878_S1.chr11.sam.deez_rawstreams.TagRG^,2,87.9549163955825,0.062770401405183,6,2,1
bzip2,204744860,176,2.76,9712,2.61,5672,02_NA12878_S1.chr11.sam.deez_rawstreams.TagRG^,2,70.7463457964468,6.43E-05,2,3,5
xz,204744860,29916,24.57,691220,0.85,67684,02_NA12878_S1.chr11.sam.deez_rawstreams.TagRG^,2,7.94708646309293,0.033564848058364,5,6,2
rans0,204744860,14276,3.49,2444,3.78,3372,02_NA12878_S1.chr11.sam.deez_rawstreams.TagRG^,2,55.9483995410296,0.003601760460586,3,5,3
rans1,204744860,14668,3.36,2636,3.96,4508,02_NA12878_S1.chr11.sam.deez_rawstreams.TagRG^,2,58.113069761367,0.003532448200264,4,4,4
gabac,204744860,36,2.14,604796,3.95,667580,02_NA12878_S1.chr11.sam.deez_rawstreams.TagRG^,2,91.2429506533613,8.69E-06,1,1,6
gzip,46004543,7550690,49.86,1740,0.73,1684,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXMj,2,0.87993082826127,9.86424537554179,6,5,1
bzip2,46004543,7221331,3.64,10108,1.9,6760,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXMj,2,12.0531184332711,3.62463047629908,5,4,5
xz,46004543,6564916,91.78,472584,1.45,47104,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXMj,2,0.478027359959761,4.31778743349272,3,6,3
rans0,46004543,6734951,1.02,4016,1.14,4544,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXMj,2,43.0130893108891,5.6341664832935,4,1,2
rans1,46004543,6017344,1.1,4216,1.36,5568,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXMj,2,39.8848646337335,4.21954884248621,2,2,4
gabac,46004543,5862340,3.48,724432,4.69,730052,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXMj,2,12.6072847980192,1.19206036077633,1,3,6
gzip,2080283,202817,0.76,1772,0.03,1680,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLen,1,2.61041114204808,6.44737879435221,4,4,2
bzip2,2080283,187581,0.12,7744,0.11,5080,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLen,1,16.5326038996378,1.62628347223455,2,3,6
xz,2080283,182832,1.22,87620,0.08,4720,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLen,1,1.62615776062011,2.17952728271484,1,5,4
rans0,2080283,484542,0.06,3400,0.05,3764,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLen,1,33.0652077992757,9.24190521240234,6,1,1
rans1,2080283,211462,0.06,3052,0.09,4852,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLen,1,33.0652077992757,2.24073198106553,5,1,3
gabac,2080283,196584,0.08,38496,0.11,38676,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLen,1,24.7989058494567,1.70433738014914,3,2,5
gzip,46004543,2196358,11.58,1700,0.67,1560,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXOj,2,3.78871771132184,3.12628390184089,6,5,1
bzip2,46004543,1819282,1.05,9836,0.9,6892,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXOj,2,41.7841439020066,1.92778057522243,3,3,4
xz,46004543,2140036,27.37,472476,0.73,48580,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXOj,2,1.60297227245549,2.79574982107502,5,6,2
rans0,46004543,1886289,0.72,3600,0.85,4244,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXOj,2,60.9352098570929,2.11635926190544,4,1,3
rans1,46004543,1562226,1.04,3512,1.24,5476,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXOj,2,42.1859145164489,1.2014958166307,2,2,5
gabac,46004543,1519300,6.76,724516,5.62,725732,02_NA12878_S1.chr11.sam.deez_rawstreams.TagXOj,2,6.4901406948383,0.257814482013525,1,4,6
gzip,5183314,5078466,0.37,1716,0.16,1552,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_SeqVec,2,13.3599822585647,30.2700161933898,3,3,1
bzip2,5183314,5118755,0.93,9924,0.52,6740,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_SeqVec,2,5.31526175878381,9.38774072206937,5,4,4
xz,5183314,5050332,1.57,115972,0.6,7508,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_SeqVec,2,3.14853085074455,8.02728652954101,1,5,5
rans0,5183314,5101963,0.32,4792,0.17,5276,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_SeqVec,2,15.4474794864654,28.6212416256175,4,2,2
rans1,5183314,5264869,0.23,5896,0.37,6572,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_SeqVec,2,21.4921453724736,13.5701901203877,6,1,3
gabac,5183314,5077216,6.22,182764,3.39,155368,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_SeqVec,2,0.794725632744203,1.42832168083978,2,6,6
gzip,2907940,512530,3.41,1700,0.04,1624,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLen,2,0.813263252683398,12.2196674346923,6,5,1
bzip2,2907940,496125,0.23,8984,0.17,6236,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLen,2,12.0575117028277,2.78318629545324,5,3,5
xz,2907940,452876,3.94,97128,0.09,5508,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLen,2,0.703864896357967,4.79884677463107,3,6,2
rans0,2907940,493146,0.06,3396,0.11,3736,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLen,2,46.2204615275065,4.27546067671342,4,1,4
rans1,2907940,428813,0.08,3368,0.09,5040,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLen,2,34.6653461456298,4.54386605156792,2,2,3
gabac,2907940,415908,0.3,85468,0.29,84556,02_NA12878_S1.chr11.sam.deez_rawstreams.EditLen,2,9.2440923055013,1.36772681926858,1,4,7
gzip,24335637,201494,1.08,1752,0.37,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_NVec,2,21.4891407224867,0.519350412729624,3,5,3
bzip2,24335637,135203,0.23,8620,0.43,5176,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_NVec,2,100.905530349068,0.299859601397847,1,1,5
xz,24335637,214188,2.64,284092,0.31,26944,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_NVec,2,8.79101211374456,0.658921272523941,4,6,1
rans0,24335637,279353,0.38,2748,0.48,3460,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_NVec,2,61.0743999481201,0.55502454439799,6,2,2
rans1,24335637,252919,0.49,3512,0.51,4616,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_NVec,2,47.3638203679298,0.472945793002259,5,3,4
gabac,24335637,139347,0.57,218860,0.61,274800,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_IS_NVec,2,40.71626663208,0.217855172079117,2,4,6
gzip,209715200,85493779,92.94,1752,5.81,1596,02_NA12878_S1.chr11.sam.deez_rawstreams.quality.cropped,2,2.1519259737465,14.0332566686423,5,5,2
bzip2,209715200,75434291,20.5,9788,12.83,7000,02_NA12878_S1.chr11.sam.deez_rawstreams.quality.cropped,2,9.75609756097561,5.60715088877748,3,4,7
xz,209715200,73975920,283.32,691448,7.43,67724,02_NA12878_S1.chr11.sam.deez_rawstreams.quality.cropped,2,0.705915572497529,9.49514602106641,2,6,4
rans0,209715200,101153840,4.69,4528,4.59,4840,02_NA12878_S1.chr11.sam.deez_rawstreams.quality.cropped,2,42.6439232409381,21.0169540770952,6,1,1
rans1,209715200,71519156,5.49,4488,5.65,5852,02_NA12878_S1.chr11.sam.deez_rawstreams.quality.cropped,2,36.4298724954462,12.0718552580976,1,2,3
gabac,209715200,77499180,16.39,1001016,11.64,1020024,02_NA12878_S1.chr11.sam.deez_rawstreams.quality.cropped,2,12.202562538133,6.3495685144798,4,3,5
gzip,19287128,93404,0.68,1764,0.49,1620,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_NVec,2,27.0494685453527,0.181789787448182,4,5,4
bzip2,19287128,61384,0.25,8784,0.39,4156,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_NVec,2,73.5745544433593,0.150103446764823,2,1,5
xz,19287128,93204,2.21,240344,0.42,21592,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_NVec,2,8.32291339857006,0.211633954729352,3,6,3
rans0,19287128,176106,0.26,2620,0.38,3300,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_NVec,2,70.7447638878455,0.441967813592208,6,2,1
rans1,19287128,150730,0.39,3440,0.53,4564,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_NVec,2,47.1631759252303,0.271221376814932,5,3,2
gabac,19287128,61364,0.44,174536,1.89,270492,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_U_NVec,2,41.8037241155451,0.030963635318494,1,4,7
gzip,209715200,203614,2.11,1784,3.04,1596,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagRG^.cropped,1,94.7867298578199,0.063875474427876,6,1,1
bzip2,209715200,177,2.75,9604,2.71,5780,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagRG^.cropped,1,72.7272727272727,6.23E-05,2,3,5
xz,209715200,30644,12.31,691176,0.77,67784,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagRG^.cropped,1,16.2469536961819,0.037953760716822,5,6,2
rans0,209715200,14600,2.67,2588,3.79,3436,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagRG^.cropped,1,74.9063670411985,0.003673784965576,3,2,3
rans1,209715200,15000,3.23,2576,4.34,4368,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagRG^.cropped,1,61.9195046439628,0.003296109388501,4,5,4
gabac,209715200,36,3.12,619292,6.46,678216,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagRG^.cropped,1,64.1025641025641,5.31E-06,1,4,7
gzip,209715200,203614,2.17,1756,3.02,1536,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagPG^.cropped,1,92.1658986175115,0.064298490814815,6,2,1
bzip2,209715200,177,2.36,9708,2.71,5680,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagPG^.cropped,1,84.7457627118644,6.23E-05,2,3,5
xz,209715200,30644,22.7,691216,0.76,67776,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagPG^.cropped,1,8.81057268722467,0.038453152305201,5,6,2
rans0,209715200,14600,2.73,2528,3.75,3244,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagPG^.cropped,1,73.2600732600732,0.003712972005208,3,4,3
rans1,209715200,15000,3.26,2584,4.15,4420,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagPG^.cropped,1,61.3496932515337,0.003447015601468,4,5,4
gabac,209715200,36,1.99,619156,5.16,678720,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagPG^.cropped,1,100.502512562814,6.65E-06,1,1,6
gzip,209715200,91902272,61.41,1804,3.97,1732,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.quality.cropped,1,3.25679856700863,22.0767849938995,5,5,1
bzip2,209715200,80604419,24.1,9800,13.85,7036,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.quality.cropped,1,8.29875518672199,5.5502068006605,3,4,7
xz,209715200,80602824,319.25,691444,7.9,67792,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.quality.cropped,1,0.626468285043069,9.73023330109028,2,6,4
rans0,209715200,106425863,4.62,4584,5.97,4840,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.quality.cropped,1,43.2900432900432,17.0009400577002,6,1,2
rans1,209715200,78332114,5.52,4516,6.16,5864,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.quality.cropped,1,36.231884057971,12.1271631934426,1,2,3
gabac,209715200,84511608,16.08,1002352,11.34,1028396,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.quality.cropped,1,12.4378109452736,7.10727954036975,4,3,6
gzip,34429632,7965901,23.54,1736,0.59,1608,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedDiff,1,1.39484518953775,12.8760596453133,4,4,2
bzip2,34429632,6808750,2.29,9784,1.44,6728,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedDiff,1,14.3382776252046,4.50925694571601,2,3,5
xz,34429632,6295776,30.6,374616,0.91,36716,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedDiff,1,1.07302796606924,6.59793392642513,1,5,4
rans0,34429632,10857583,0.7,4652,0.79,4628,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedDiff,1,46.9066510881696,13.1070861333533,6,1,1
rans1,34429632,9274725,0.92,5592,0.9,6076,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedDiff,1,35.6898432192595,9.8278522491455,5,2,3
gabac,34429632,7211879,47.19,389400,10.04,645124,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.pairedDiff,1,0.695796901074777,0.685038224634421,3,6,7
gzip,333018,231812,0.11,1728,0.01,1744,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1k,2,2.88718830455433,22.1073150634765,4,3,3
bzip2,333018,190771,0.05,5192,0.02,4300,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1k,2,6.35181427001953,9.09667015075683,2,2,4
xz,333018,183808,0.19,71104,0.03,2524,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1k,2,1.67153007105777,5.84309895833333,1,5,5
rans0,333018,263884,0.01,2440,0.01,2228,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1k,2,31.7590713500976,25.1659393310546,6,1,1
rans1,333018,232417,0.01,3444,0.01,3376,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1k,2,31.7590713500976,22.1650123596191,5,1,2
gabac,333018,207825,0.16,15460,0.11,16916,02_NA12878_S1.chr11.sam.deez_rawstreams.TagX1k,2,1.9849419593811,1.80179422551935,3,4,6
gzip,671424,173942,0.97,1756,0.02,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_NVec,2,0.660123530122422,8.29420089721679,6,6,1
bzip2,671424,164270,0.06,5160,0.06,3728,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_NVec,2,10.6719970703125,2.61100133260091,5,3,5
xz,671424,157652,0.58,74196,0.05,2752,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_NVec,2,1.10399969692887,3.00697326660156,4,5,4
rans0,671424,149798,0.02,2384,0.02,2744,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_NVec,2,32.0159912109375,7.14292526245117,3,1,2
rans1,671424,146571,0.03,3508,0.02,3248,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_NVec,2,21.343994140625,6.98904991149902,2,2,3
gabac,671424,143381,0.09,24576,0.07,25020,02_NA12878_S1.chr11.sam.deez_rawstreams.EditACGT_NVec,2,7.11466471354166,1.95341110229492,1,4,6
gzip,209715200,33349280,37.62,1800,3.14,1632,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXAZ.cropped,1,5.31632110579479,10.1287744607135,3,4,3
bzip2,209715200,29869762,28.61,9932,8.92,7048,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXAZ.cropped,1,6.99056274030059,3.19350054445822,2,3,6
xz,209715200,24258388,175.26,691432,4.71,67736,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXAZ.cropped,1,1.14116170261326,4.91180500913324,1,5,4
rans0,209715200,98500747,4.5,4464,4.72,4920,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXAZ.cropped,1,44.4444444444444,19.9020407967648,6,1,1
rans1,209715200,73618696,5.24,4512,5.57,5868,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXAZ.cropped,1,38.1679389312977,12.6047144672386,5,2,2
gabac,209715200,38075847,271.35,2051308,11.85,2477616,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.TagXAZ.cropped,1,0.737055463423622,3.06430019909822,4,6,7
gzip,51186215,12001161,71.55,1888,0.82,1740,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTLenBit,2,0.682249875605148,13.957559771654,6,5,1
bzip2,51186215,11681137,5.95,10404,2.68,7004,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTLenBit,2,8.2041980839577,4.15671654601595,5,3,5
xz,51186215,10730956,81.06,518832,1.58,52432,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTLenBit,2,0.602207976801731,6.47711210613009,3,6,3
rans0,51186215,10948689,1.04,4088,1.13,4492,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTLenBit,2,46.9374794226426,9.24025088284923,4,1,2
rans1,51186215,9715203,1.55,4060,1.57,5776,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTLenBit,2,31.4935345803537,5.90136278966429,1,2,4
gabac,51186215,10018336,13.62,930012,9.25,940144,02_NA12878_S1.chr11.sam.deez_rawstreams.pairedTLenBit,2,3.58406597647197,1.03288970122466,2,4,7
gzip,46004543,7556928,151.3,1764,0.72,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.TagSMj,2,0.289975882994758,10.0095113118489,5,6,1
bzip2,46004543,7668546,4.59,9836,2.21,6812,02_NA12878_S1.chr11.sam.deez_rawstreams.TagSMj,2,9.5584642913087,3.30918342279632,6,4,5
xz,46004543,6627128,101.98,472660,1.33,47132,02_NA12878_S1.chr11.sam.deez_rawstreams.TagSMj,2,0.430215249040075,4.75197125198249,3,5,4
rans0,46004543,7024541,1.06,3988,1.16,4568,02_NA12878_S1.chr11.sam.deez_rawstreams.TagSMj,2,41.3899538651952,5.7751071864161,4,1,2
rans1,46004543,6131304,1.24,3944,1.18,5572,02_NA12878_S1.chr11.sam.deez_rawstreams.TagSMj,2,35.3817347557314,4.95531114481263,2,2,3
gabac,46004543,6096123,4.02,890468,3.15,897172,02_NA12878_S1.chr11.sam.deez_rawstreams.TagSMj,2,10.9137689296285,1.84562410627092,1,3,6
gzip,209715200,90316071,38.01,1712,4.26,1548,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameContent.cropped,2,5.26177321757432,20.2188068712261,2,4,2
bzip2,209715200,90463161,25.42,9800,15.14,6976,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameContent.cropped,2,7.86782061369,5.69830866754448,3,3,5
xz,209715200,86271708,124.43,691300,9.1,67880,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameContent.cropped,2,1.60732942216507,9.04122111561534,1,6,4
rans0,209715200,171274336,5.56,4708,5.18,5180,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameContent.cropped,2,35.9712230215827,31.5328060429989,6,1,1
rans1,209715200,119003661,7.45,5820,7.62,6400,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameContent.cropped,2,26.8456375838926,14.8937972511832,5,2,3
gabac,209715200,114023000,69.1,3397440,24.11,3859648,02_NA12878_S1.chr11.sam.deez_rawstreams.readNameContent.cropped,2,2.89435600578871,4.51019521275777,4,5,7
gzip,40070849,9578098,61.16,1760,1.36,1612,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOpcodes,2,0.624828965465877,6.71646034016328,6,6,2
bzip2,40070849,9433661,5.18,9836,2.78,6948,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOpcodes,2,7.37732423318399,3.2362015127278,5,3,5
xz,40070849,8536808,59.62,423144,1.61,41852,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOpcodes,2,0.640968459038796,5.05672952403192,3,5,3
rans0,40070849,8891428,0.69,4116,1.13,4328,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOpcodes,2,55.3833906201348,7.50400576971273,4,1,1
rans1,40070849,8230614,1.7,3968,2.11,5788,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOpcodes,2,22.4791408987606,3.72005932703967,2,2,4
gabac,40070849,8049842,12.38,842440,15.01,850716,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOpcodes,2,3.0867964077458,0.511454201634131,1,4,7
gzip,15061845,11927809,1.08,1728,0.36,1552,02_NA12878_S1.chr11.sam.deez_rawstreams.EditHSlen,2,13.3000877168443,31.5979030397203,5,3,1
bzip2,15061845,11827349,2.86,9944,1.57,6704,02_NA12878_S1.chr11.sam.deez_rawstreams.EditHSlen,2,5.02241074622094,7.18435603342238,3,4,4
xz,15061845,11607904,8.45,202140,1.62,18580,02_NA12878_S1.chr11.sam.deez_rawstreams.EditHSlen,2,1.6998928679517,6.83343204451196,2,5,5
rans0,15061845,11919231,0.58,4724,0.51,4920,02_NA12878_S1.chr11.sam.deez_rawstreams.EditHSlen,2,24.7656805761929,22.2883617176729,4,1,2
rans1,15061845,11281497,0.66,5160,0.7,6176,02_NA12878_S1.chr11.sam.deez_rawstreams.EditHSlen,2,21.7637799002907,15.3698199135916,1,2,3
gabac,15061845,12041941,14.23,389500,8.72,374344,02_NA12878_S1.chr11.sam.deez_rawstreams.EditHSlen,2,1.00942338258551,1.31698278112149,6,6,6
gzip,209715200,863630,3.81,1748,2.73,1640,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.tagBuffer.cropped,1,52.4934383202099,0.301692948673234,4,3,2
bzip2,209715200,486433,61.24,10084,6,6400,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.tagBuffer.cropped,1,3.26583932070542,0.077316443125407,1,6,5
xz,209715200,785256,20.82,691324,2.54,67768,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.tagBuffer.cropped,1,9.60614793467819,0.294834046851931,3,5,3
rans0,209715200,74413482,3.7,4296,4.12,4704,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.tagBuffer.cropped,1,54.054054054054,17.224812276155,6,2,1
rans1,209715200,965472,3.3,3624,4.18,5344,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.tagBuffer.cropped,1,60.6060606060606,0.220274126700807,5,1,4
gabac,209715200,513735,5.15,1848232,47.66,2128480,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.tagBuffer.cropped,1,38.8349514563106,0.010279812734766,2,4,7
gzip,51186215,12405632,116.39,1740,2.55,1616,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOPLen,2,0.419408700056262,4.6395814185049,5,6,3
bzip2,51186215,12646943,8.72,9788,5.38,7048,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOPLen,2,5.59804800453536,2.24183359110665,6,3,5
xz,51186215,11048068,103.35,518716,1.58,54036,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOPLen,2,0.47232683695741,6.66851816298086,4,5,2
rans0,51186215,10440846,1.12,4068,2.16,4320,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOPLen,2,43.5848023210253,4.6097993850708,3,1,4
rans1,51186215,10052270,1.35,4100,1.36,5628,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOPLen,2,36.1592434070728,7.04896450042724,1,2,1
gabac,51186215,10101514,25.52,929912,12.99,939500,02_NA12878_S1.chr11.sam.deez_rawstreams.EditOPLen,2,1.91281264104813,0.74161312229547,2,4,6
gzip,189519044,34179771,662.88,1792,2.88,1624,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingFlag,1,0.272657863765185,11.3181839386622,5,6,1
bzip2,189519044,28235719,31.5,9932,8.96,7052,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingFlag,1,5.73776015024336,3.00532143030847,4,4,7
xz,189519044,27775316,363.81,691460,3.94,67824,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingFlag,1,0.496796252804117,6.72299631961106,3,5,3
rans0,189519044,50266133,3.43,4356,4.24,4668,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingFlag,1,52.6937156655002,11.3060188743303,6,1,2
rans1,189519044,26434312,3.59,3996,4.29,5568,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingFlag,1,50.3452492291548,5.87639264015606,2,2,4
gabac,189519044,26385091,7.18,901028,7.38,959248,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.MappingFlag,1,25.1726246145774,3.40959127679426,1,3,6
gzip,94759522,31577280,70.46,1736,2.4,1632,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLocation,1,1.28256773156873,12.5476837158203,6,5,1
bzip2,94759522,31259466,11.11,9852,5.84,6884,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLocation,1,8.13408842181215,5.10468319670794,5,4,4
xz,94759522,28902816,131.64,685652,5.97,67920,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLocation,1,0.686491357994021,4.61706420285018,4,6,5
rans0,94759522,26674906,2.15,4204,3.05,4420,01_ERR17431.aln.sort.dupmark.rg.11.sam.deez_rawstreams.EditLocation,1,42.0324290075967,8.34071237532819,2,1,3
