codec,uncompressed_size,compressed_size,compression_time_s,compression_max_RSS_kB,decompression_time_s,decompression_max_RSS_kB,filename,test_set,compression_speed_MiB/s,decompression_speed_MiB/s,compression_rank,compression_speed_rank,decompression_speed_rank
gabac,45893240,12673104,1.82,184904,2.67,196800,05_9827_2#49.bam_filtered.mpos.codec_stats,05,24.047914442125258,4.526596926571278,1,3,7
gzip,30716940,6629171,38.14,1756,0.5,1556,20_MH0001_081026_clean_1.bam_filtered.mpos.codec_stats,20,0.7680638897900314,12.644140243530273,4,5,1
bzip2,30716940,5268633,5.01,10428,1.44,6668,20_MH0001_081026_clean_1.bam_filtered.mpos.codec_stats,20,5.847097157004351,3.489277760187785,3,4,5
xz,30716940,4864376,40.76,340488,1.07,33876,20_MH0001_081026_clean_1.bam_filtered.mpos.codec_stats,20,0.7186937378947938,4.335542482750438,2,6,4
rans0,30716940,7667465,0.71,4076,0.71,4356,20_MH0001_081026_clean_1.bam_filtered.mpos.codec_stats,20,41.25909402336873,10.29896400344204,6,1,2
rans1,30716940,7227373,0.85,5092,0.86,5880,20_MH0001_081026_clean_1.bam_filtered.mpos.codec_stats,20,34.46347853716682,8.014604657195335,5,2,3
gabac,30716940,4480370,1.46,165280,1.52,136248,20_MH0001_081026_clean_1.bam_filtered.mpos.codec_stats,20,20.064353942871094,2.811061708550704,1,3,7
gzip,76039256,15809756,100.96,1748,1.3,1620,07_chr1_g.gtl_filtered.gpos.codec_stats,07,0.7182714489484929,11.597967881422775,5,5,1
bzip2,76039256,11652661,7.02,9836,3.69,6984,07_chr1_g.gtl_filtered.gpos.codec_stats,07,10.330012177470064,3.0116107082625394,3,4,6
xz,76039256,10777708,124.62,667736,2.45,67720,07_chr1_g.gtl_filtered.gpos.codec_stats,07,0.581902467387577,4.195274820133131,2,6,4
rans0,76039256,16481112,1.71,4036,1.95,4312,07_chr1_g.gtl_filtered.gpos.codec_stats,07,42.40741841277184,8.060314471905048,6,1,2
rans1,76039256,15762105,2.15,5176,2.22,5848,07_chr1_g.gtl_filtered.gpos.codec_stats,07,33.72869092364644,6.771132752702043,4,3,3
gabac,76039256,10282510,1.89,302472,3.31,312960,07_chr1_g.gtl_filtered.gpos.codec_stats,07,38.36861665917452,2.9625878233203715,1,2,7
gzip,209715200,83883421,100.35,1748,4.62,1592,08_m131003.sorted.bam_filtered.indt.cropped.codec_stats,08,1.9930244145490783,17.315468437227853,6,5,1
bzip2,209715200,78346759,26.56,9784,13.74,6956,08_m131003.sorted.bam_filtered.indt.cropped.codec_stats,08,7.530120481927711,5.437939725762024,5,3,5
xz,209715200,76829860,408.5,691444,9.44,67792,08_m131003.sorted.bam_filtered.indt.cropped.codec_stats,08,0.48959608323133413,7.761722904140667,4,6,4
rans0,209715200,75308930,5.44,4220,5.48,4668,08_m131003.sorted.bam_filtered.indt.cropped.codec_stats,08,36.76470588235294,13.105874514057687,3,1,2
rans1,209715200,71190818,6.38,4304,6.3,5728,08_m131003.sorted.bam_filtered.indt.cropped.codec_stats,08,31.347962382445143,10.776643601674882,2,2,3
gabac,209715200,70694869,37.24,3742556,35.5,3811780,08_m131003.sorted.bam_filtered.indt.cropped.codec_stats,08,5.370569280343716,1.8991515737184337,1,4,6
gzip,4477934,665781,17.04,1892,0.07,1624,20_MH0003_081203_clean_2.bam_filtered.rcomp.codec_stats,20,0.25061564826069865,9.070546286446707,5,6,1
bzip2,4477934,690050,0.7,9316,0.27,6580,20_MH0003_081203_clean_2.bam_filtered.rcomp.codec_stats,20,6.100700923374721,2.437344303837529,6,4,6
xz,4477934,601852,8.31,109840,0.11,7440,20_MH0003_081203_clean_2.bam_filtered.rcomp.codec_stats,20,0.5138977913793387,5.217916315252131,4,5,2
rans0,4477934,559992,0.1,3328,0.11,3920,20_MH0003_081203_clean_2.bam_filtered.rcomp.codec_stats,20,42.70490646362305,4.854999889026988,3,1,3
rans1,4477934,559901,0.12,3340,0.13,5040,20_MH0003_081203_clean_2.bam_filtered.rcomp.codec_stats,20,35.58742205301921,4.107409257155198,2,2,4
gabac,4477934,559751,0.15,75036,0.26,75884,20_MH0003_081203_clean_2.bam_filtered.rcomp.codec_stats,20,28.469937642415367,2.0531544318565955,1,3,7
gzip,24439132,17562400,2.84,1740,0.58,1676,05_9827_2#49.bam_filtered.mpair.codec_stats,05,8.206680459035955,28.877258300781254,6,3,1
bzip2,24439132,14878635,3.35,9852,2.0,6824,05_9827_2#49.bam_filtered.mpair.codec_stats,05,6.957305224973764,7.094686031341553,1,4,5
xz,24439132,15181776,17.27,284892,1.69,26764,05_9827_2#49.bam_filtered.mpair.codec_stats,05,1.349564128758663,8.567141922267936,3,6,4
rans0,24439132,17558089,0.69,4712,0.64,5100,05_9827_2#49.bam_filtered.mpair.codec_stats,05,33.778221019800164,26.16359144449234,5,1,2
rans1,24439132,15110149,1.1,5824,0.96,6352,05_9827_2#49.bam_filtered.mpair.codec_stats,05,21.188156821511008,15.010584394137066,2,2,3
gabac,24439132,15232862,4.55,492180,3.66,474956,05_9827_2#49.bam_filtered.mpair.codec_stats,05,5.122411539266398,3.9691773920111317,4,5,6
gzip,25548,284,0.0,1624,0.0,1572,05_9827_2#49.bam_filtered.ntfl.codec_stats,05,inf,inf,5,1,1
bzip2,25548,270,0.0,1512,0.0,1496,05_9827_2#49.bam_filtered.ntfl.codec_stats,05,inf,inf,4,1,1
xz,25548,420,0.02,69160,0.0,2232,05_9827_2#49.bam_filtered.ntfl.codec_stats,05,1.2182235717773438,inf,6,2,1
rans0,25548,180,0.0,1428,0.0,1392,05_9827_2#49.bam_filtered.ntfl.codec_stats,05,inf,inf,1,1,1
rans1,25548,191,0.0,1432,0.0,2592,05_9827_2#49.bam_filtered.ntfl.codec_stats,05,inf,inf,2,1,1
gabac,25548,197,0.0,5232,0.0,5196,05_9827_2#49.bam_filtered.ntfl.codec_stats,05,inf,inf,3,1,1
gzip,1313220,512562,1.54,1756,0.03,1688,07_chr1_N.gtl_filtered.npair.codec_stats,07,0.8132364842798803,16.293907165527344,5,6,2
bzip2,1313220,412011,0.12,9136,0.11,6212,07_chr1_N.gtl_filtered.npair.codec_stats,07,10.436534881591797,3.572039170698686,2,4,6
xz,1313220,426668,1.14,80988,0.07,5352,07_chr1_N.gtl_filtered.npair.codec_stats,07,1.0985826191149262,5.812890189034598,3,5,4
rans0,1313220,630504,0.05,3756,0.03,3272,07_chr1_N.gtl_filtered.npair.codec_stats,07,25.047683715820312,20.043182373046875,6,2,1
rans1,1313220,494136,0.04,4380,0.03,4432,07_chr1_N.gtl_filtered.npair.codec_stats,07,31.30960464477539,15.708160400390625,4,1,3
gabac,1313220,388295,0.1,14228,0.09,16004,07_chr1_N.gtl_filtered.npair.codec_stats,07,12.523841857910156,4.114521874321832,1,3,5
gzip,79343920,45286495,43.59,1688,1.9,1608,02_NA12878_S1.unmapped.bam_filtered.snpsp.codec_stats,02,1.7359086640741497,22.730824821873718,5,5,1
bzip2,79343920,47320776,12.79,9780,6.62,7052,02_NA12878_S1.unmapped.bam_filtered.snpsp.codec_stats,02,5.91620474331448,6.817010378189317,6,4,5
xz,79343920,41142336,80.86,671912,5.57,67828,02_NA12878_S1.unmapped.bam_filtered.snpsp.codec_stats,02,0.9357934537100197,7.044235037730027,1,6,4
rans0,79343920,42924317,2.44,4780,2.43,4992,02_NA12878_S1.unmapped.bam_filtered.snpsp.codec_stats,02,31.011581420898438,16.846015914477437,3,1,2
rans1,79343920,43730265,3.2,5880,2.52,6256,02_NA12878_S1.unmapped.bam_filtered.snpsp.codec_stats,02,23.64633083343506,16.549377214340936,4,2,3
gabac,79343920,41191977,9.39,1675412,8.72,1714288,02_NA12878_S1.unmapped.bam_filtered.snpsp.codec_stats,02,8.05838750447201,4.505014966387267,2,3,6
gzip,97316696,17847265,103.94,1744,1.54,1624,02_NA12878_S1.unmapped.bam_filtered.mpos.codec_stats,02,0.892903920845823,11.052258602984539,4,5,1
bzip2,97316696,14269839,23.28,10348,4.43,7032,02_NA12878_S1.unmapped.bam_filtered.mpos.codec_stats,02,3.9866165606836272,3.0719591317273696,3,4,6
xz,97316696,13037340,132.67,688136,2.97,67760,02_NA12878_S1.unmapped.bam_filtered.mpos.codec_stats,02,0.6995434803099032,4.186321990658538,2,6,4
rans0,97316696,22408416,2.26,4216,2.26,4708,02_NA12878_S1.unmapped.bam_filtered.mpos.codec_stats,02,41.06567855429861,9.455898588737556,6,1,2
rans1,97316696,20960033,2.32,5356,2.57,5864,02_NA12878_S1.unmapped.bam_filtered.mpos.codec_stats,02,40.00363514341157,7.77783857709239,5,2,3
gabac,97316696,11895202,2.95,458908,3.96,471108,02_NA12878_S1.unmapped.bam_filtered.mpos.codec_stats,02,31.460485943293165,2.8646839989556208,1,3,7
gzip,46017135,19456493,39.99,1760,1.0,1684,20_MH0001_081026_clean_2.bam_filtered.snpsp.codec_stats,20,1.0974083461890252,18.55515766143799,5,5,1
bzip2,46017135,20083233,6.12,9788,3.67,6980,20_MH0001_081026_clean_2.bam_filtered.snpsp.codec_stats,20,7.1708104189704445,5.21876389713963,6,3,5
xz,46017135,17706632,62.83,474996,1.91,47288,20_MH0001_081026_clean_2.bam_filtered.snpsp.codec_stats,20,0.6984777934760326,8.84102626620787,4,6,4
rans0,46017135,17008287,1.26,4244,1.28,4508,20_MH0001_081026_clean_2.bam_filtered.snpsp.codec_stats,20,34.829650606427876,12.672161310911179,2,1,2
rans1,46017135,17688129,1.56,5352,1.65,5936,20_MH0001_081026_clean_2.bam_filtered.snpsp.codec_stats,20,28.131640874422512,10.22346323186701,3,2,3
gabac,46017135,16932787,6.45,890708,5.58,939164,20_MH0001_081026_clean_2.bam_filtered.snpsp.codec_stats,20,6.803931746371957,2.8939720550318344,1,4,6
gzip,81648347,29038914,13.51,1760,1.7,1596,07_chr1_g.gtl_filtered.indt.codec_stats,07,5.763577461948579,16.29039203419405,4,5,1
bzip2,81648347,28808100,13.05,10364,5.43,7004,07_chr1_g.gtl_filtered.indt.codec_stats,07,5.966738046814198,5.059584728262043,3,4,5
xz,81648347,25987008,116.94,672232,4.62,67688,07_chr1_g.gtl_filtered.indt.codec_stats,07,0.6658622499651556,5.364316469663149,1,6,4
rans0,81648347,33038289,3.31,4376,2.89,4512,07_chr1_g.gtl_filtered.indt.codec_stats,07,23.524450607530298,10.902341756853678,6,1,2
rans1,81648347,30869803,3.5,4432,4.17,5964,07_chr1_g.gtl_filtered.indt.codec_stats,07,22.24740900312151,7.059889274249546,5,2,3
gabac,81648347,28055157,9.92,1692768,9.51,1753460,07_chr1_g.gtl_filtered.indt.codec_stats,07,7.8493882571497275,2.8134051181540505,2,3,7
gzip,840800,147978,0.44,1700,0.01,1548,09_sample-2-10_sorted.bam_filtered.snpt.codec_stats,09,1.8223849209872158,14.112281799316406,4,4,1
bzip2,840800,131051,0.07,7776,0.03,5192,09_sample-2-10_sorted.bam_filtered.snpt.codec_stats,09,11.454990931919642,4.165999094645183,2,2,5
xz,840800,137956,0.62,77452,0.02,6228,09_sample-2-10_sorted.bam_filtered.snpt.codec_stats,09,1.293305427797379,6.578254699707031,3,5,4
rans0,840800,209172,0.02,2644,0.02,3288,09_sample-2-10_sorted.bam_filtered.snpt.codec_stats,09,40.09246826171875,9.974098205566406,6,1,2
rans1,840800,172085,0.02,2628,0.02,3548,09_sample-2-10_sorted.bam_filtered.snpt.codec_stats,09,40.09246826171875,8.205652236938477,5,1,3
gabac,840800,121792,0.1,26972,0.09,27676,09_sample-2-10_sorted.bam_filtered.snpt.codec_stats,09,8.01849365234375,1.2905544704861112,1,3,6
gzip,20197640,19671,0.32,1784,0.28,1600,09_sample-2-10_sorted.bam_filtered.pair.codec_stats,09,60.193657875061035,0.0669990267072405,5,2,2
bzip2,20197640,747,7.58,9604,0.32,5672,09_sample-2-10_sorted.bam_filtered.pair.codec_stats,09,2.5411570606885925,0.00222623348236084,2,6,5
xz,20197640,3068,2.18,247840,0.29,23556,09_sample-2-10_sorted.bam_filtered.pair.codec_stats,09,8.835766293586941,0.010089216561153018,4,5,3
rans0,20197640,2526192,0.38,3752,0.48,4240,09_sample-2-10_sorted.bam_filtered.pair.codec_stats,09,50.68939610531456,5.019092559814453,6,3,1
rans1,20197640,2152,0.42,2636,0.81,4476,09_sample-2-10_sorted.bam_filtered.pair.codec_stats,09,45.86183457147508,0.0025337125048225306,3,4,4
gabac,20197640,37,0.31,182620,0.46,267808,09_sample-2-10_sorted.bam_filtered.pair.codec_stats,09,62.135388774256555,7.670858631963314e-05,1,1,6
gzip,2510309,1672064,0.83,1744,0.06,1680,02_NA12878_S1.bam_filtered.npair.codec_stats,02,2.8843580958354904,26.576741536458336,5,5,1
bzip2,2510309,1358152,0.45,9576,0.19,6848,02_NA12878_S1.bam_filtered.npair.codec_stats,02,5.320038265652126,6.817024632504112,2,4,5
xz,2510309,1472276,1.4,92520,0.2,4972,02_NA12878_S1.bam_filtered.npair.codec_stats,02,1.710012299673898,7.020359039306641,3,6,4
rans0,2510309,1698042,0.09,4724,0.07,4960,02_NA12878_S1.bam_filtered.npair.codec_stats,02,26.600191328260635,23.133986336844305,6,1,2
rans1,2510309,1320987,0.1,5732,0.1,6124,02_NA12878_S1.bam_filtered.npair.codec_stats,02,23.94017219543457,12.59791374206543,1,2,3
gabac,2510309,1475562,0.38,77164,0.37,80236,02_NA12878_S1.bam_filtered.npair.codec_stats,02,6.300045314588044,3.80325832882443,4,3,6
gzip,209715200,61678063,171.3,1768,5.99,1644,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indc.cropped.codec_stats,03,1.1675423234092235,9.819830478929319,6,5,1
bzip2,209715200,58159649,25.59,10308,17.24,6976,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indc.cropped.codec_stats,03,7.815552950371239,3.217248463022184,4,4,5
xz,209715200,54840472,352.41,691360,7.48,67832,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indc.cropped.codec_stats,03,0.567520785448767,6.991971877806964,2,6,4
rans0,209715200,59985466,5.63,4084,8.06,4408,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indc.cropped.codec_stats,03,35.52397868561279,7.09759283894049,5,2,3
rans1,209715200,55103027,5.34,5348,5.45,5952,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indc.cropped.codec_stats,03,37.453183520599254,9.642264514888097,3,1,2
gabac,209715200,54447180,18.77,3740868,16.64,3795804,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.indc.cropped.codec_stats,03,10.655301012253597,3.1204854066555314,1,3,6
gzip,6826850,3676047,1.04,1740,0.15,1624,20_MH0003_081203_clean_2.bam_filtered.mpair.codec_stats,20,6.260184141305777,23.37167739868164,5,3,1
bzip2,6826850,2968625,1.11,10376,0.55,6756,20_MH0003_081203_clean_2.bam_filtered.mpair.codec_stats,20,5.8653977540162225,5.147457122802734,2,5,5
xz,6826850,3059824,6.35,129584,0.3,9228,20_MH0003_081203_clean_2.bam_filtered.mpair.codec_stats,20,1.0252900010957493,9.726918538411459,3,6,4
rans0,6826850,3941068,0.2,4716,0.19,4772,20_MH0003_081203_clean_2.bam_filtered.mpair.codec_stats,20,32.55295753479004,19.78155437268709,6,1,2
rans1,6826850,2893718,0.24,4996,0.21,5924,20_MH0003_081203_clean_2.bam_filtered.mpair.codec_stats,20,27.127464612325035,13.1412596929641,1,2,3
gabac,6826850,3300443,1.06,132840,1.01,127756,20_MH0003_081203_clean_2.bam_filtered.mpair.codec_stats,20,6.1420674593943465,3.1163838830324684,4,4,7
gzip,209715200,2476841,12.59,1780,2.66,1740,02_NA12878_S1.bam_filtered.ptfl.cropped.codec_stats,02,15.885623510722796,0.8880073862864558,5,5,2
bzip2,209715200,1789005,2.29,9832,3.74,6844,02_NA12878_S1.bam_filtered.ptfl.cropped.codec_stats,02,87.33624454148472,0.4561839894177442,4,1,3
xz,209715200,3451848,29.19,691412,2.62,67768,02_NA12878_S1.bam_filtered.ptfl.cropped.codec_stats,02,6.851661527920521,1.2564651838695728,6,6,1
rans0,209715200,1718918,2.81,3576,3.66,4284,02_NA12878_S1.bam_filtered.ptfl.cropped.codec_stats,02,71.17437722419929,0.4478928821334422,3,3,4
rans1,209715200,1684634,3.21,3612,4.1,5592,02_NA12878_S1.bam_filtered.ptfl.cropped.codec_stats,02,62.30529595015577,0.391851750815787,1,4,5
gabac,209715200,1713492,2.72,940720,4.26,941808,02_NA12878_S1.bam_filtered.ptfl.cropped.codec_stats,02,73.52941176470588,0.3835946741238446,2,2,7
gzip,32674884,9926403,26.82,1756,0.61,1616,09_sample-2-10_sorted.bam_filtered.indp.codec_stats,09,1.1618641932272005,15.518943599013031,4,5,2
bzip2,32674884,8748181,5.83,10760,1.62,6740,09_sample-2-10_sorted.bam_filtered.indp.codec_stats,09,5.344973870043485,5.1499478610945335,3,4,5
xz,32674884,7946852,28.26,357372,1.13,34104,09_sample-2-10_sorted.bam_filtered.indp.codec_stats,09,1.1026609222347317,6.706821812992603,2,6,4
rans0,32674884,15773684,0.89,4516,0.9,4588,09_sample-2-10_sorted.bam_filtered.indp.codec_stats,09,35.01258164309384,16.71439700656467,6,1,1
rans1,32674884,9973986,0.97,5048,1.09,5888,09_sample-2-10_sorted.bam_filtered.indp.codec_stats,09,32.12494604366342,8.726545211372025,5,2,3
gabac,32674884,7921857,4.48,214556,1.71,209524,09_sample-2-10_sorted.bam_filtered.indp.codec_stats,09,6.955624478203909,4.418053543358519,1,3,6
gzip,1838512,577382,2.51,1752,0.03,1628,05_9827_2#49.unmapped.bam_filtered.mpos.codec_stats,05,0.6985424999221863,18.35447947184245,5,6,1
bzip2,1838512,431678,0.15,8984,0.11,6144,05_9827_2#49.unmapped.bam_filtered.mpos.codec_stats,05,11.688944498697918,3.742547468705611,2,4,6
xz,1838512,446040,1.84,85256,0.09,5664,05_9827_2#49.unmapped.bam_filtered.mpos.codec_stats,05,0.9529030841329823,4.726409912109375,3,5,4
rans0,1838512,599597,0.04,3552,0.04,3656,05_9827_2#49.unmapped.bam_filtered.mpos.codec_stats,05,43.83354187011719,14.295506477355957,6,1,2
rans1,1838512,572875,0.05,4768,0.05,4748,05_9827_2#49.unmapped.bam_filtered.mpos.codec_stats,05,35.06683349609375,10.92672348022461,4,2,3
gabac,1838512,407174,0.11,17104,0.1,16708,05_9827_2#49.unmapped.bam_filtered.mpos.codec_stats,05,15.939469770951705,3.8831138610839844,1,3,5
gzip,2001520,535693,2.12,1684,0.03,1680,07_chr2_N.gtl_filtered.nmiss.codec_stats,07,0.9003765178176591,17.029221852620445,4,5,1
bzip2,2001520,382268,0.29,9132,0.11,6312,07_chr2_N.gtl_filtered.nmiss.codec_stats,07,6.582062819908406,3.3141743053089487,1,3,6
xz,2001520,395464,1.87,88640,0.06,4312,07_chr2_N.gtl_filtered.nmiss.codec_stats,07,1.0207477100392712,6.2857309977213545,2,4,4
rans0,2001520,799317,0.05,3952,0.05,4348,07_chr2_N.gtl_filtered.nmiss.codec_stats,07,38.17596435546875,15.24576187133789,6,1,2
rans1,2001520,549031,0.06,4480,0.06,5052,07_chr2_N.gtl_filtered.nmiss.codec_stats,07,31.813303629557293,8.726612726847332,5,2,3
gabac,2001520,478394,2.76,20392,0.13,19688,07_chr2_N.gtl_filtered.nmiss.codec_stats,07,0.691593557164289,3.5094774686373196,3,6,5
gzip,209715200,9647670,30.52,1740,3.63,1624,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpp.cropped.codec_stats,10,6.553079947575361,2.534637766436112,4,3,3
bzip2,209715200,8215581,66.1,10708,5.75,6948,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpp.cropped.codec_stats,10,3.0257186081694405,1.3626067120095957,2,5,5
xz,209715200,8061644,82.19,691372,3.83,67736,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpp.cropped.codec_stats,10,2.4333860566978953,2.007358441464895,1,6,4
rans0,209715200,54173151,4.71,4324,5.17,4728,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpp.cropped.codec_stats,10,42.46284501061571,9.992948307059489,6,1,1
rans1,209715200,24286075,4.83,4660,6.03,5608,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpp.cropped.codec_stats,10,41.40786749482402,3.840962848062341,5,2,2
gabac,209715200,8677675,52.54,619148,12.06,709552,10_K562_cytosol_LID8465_TopHat_v2.bam_filtered.snpp.cropped.codec_stats,10,3.806623524933384,0.686208604777828,3,4,7
gzip,6388918,3415978,1.06,1752,0.12,1620,20_MH0002_081203_clear_1.bam_filtered.mpair.codec_stats,20,5.748063213420364,27.147754033406578,5,5,1
bzip2,6388918,2755681,0.9,9876,0.48,6772,20_MH0002_081203_clear_1.bam_filtered.mpair.codec_stats,20,6.769941118028429,5.475046237309774,2,3,5
xz,6388918,2846396,5.4,127484,0.33,9744,20_MH0002_081203_clear_1.bam_filtered.mpair.codec_stats,20,1.1283235196714048,8.225862907640861,3,6,4
rans0,6388918,3649464,0.23,4620,0.26,4660,20_MH0002_081203_clear_1.bam_filtered.mpair.codec_stats,20,26.491073940111242,13.386154174804688,6,1,2
rans1,6388918,2679480,0.25,4928,0.22,5836,20_MH0002_081203_clear_1.bam_filtered.mpair.codec_stats,20,24.371788024902344,11.615232987837357,1,2,3
gabac,6388918,3053951,1.0,128844,0.94,124584,20_MH0002_081203_clear_1.bam_filtered.mpair.codec_stats,20,6.092947006225586,3.098377268365089,4,4,7
gzip,11640358,1724550,48.77,1748,0.2,1604,20_MH0001_081026_clean_2.bam_filtered.rcomp.codec_stats,20,0.22762170306282598,8.223295211791992,5,6,1
bzip2,11640358,1790284,1.61,9776,0.65,6732,20_MH0001_081026_clean_2.bam_filtered.rcomp.codec_stats,20,6.8950996635863495,2.6266890305739183,6,4,5
xz,11640358,1553008,22.57,171740,0.43,14620,20_MH0001_081026_clean_2.bam_filtered.rcomp.codec_stats,20,0.4918524793253887,3.4443345180777616,4,5,4
rans0,11640358,1454264,0.24,3724,0.28,4400,20_MH0001_081026_clean_2.bam_filtered.rcomp.codec_stats,20,46.25462690989177,4.95319366455078,2,1,2
rans1,11640358,1451189,0.32,3856,0.34,5644,20_MH0001_081026_clean_2.bam_filtered.rcomp.codec_stats,20,34.69097018241882,4.070475522209616,1,2,3
gabac,11640358,1455054,0.36,186772,0.66,188512,20_MH0001_081026_clean_2.bam_filtered.rcomp.codec_stats,20,30.836417939927845,2.102496407248757,3,3,7
gzip,40395280,2523875,10.78,1760,0.57,1620,09_sample-2-10_sorted.bam_filtered.plen.codec_stats,09,3.573649447127928,4.222727658455832,4,4,3
bzip2,40395280,2049197,16.37,10752,1.06,6824,09_sample-2-10_sorted.bam_filtered.plen.codec_stats,09,2.3533256591349456,1.843647686940319,3,5,5
xz,40395280,1990588,27.3,426280,0.73,43176,09_sample-2-10_sorted.bam_filtered.plen.codec_stats,09,1.4111333714300023,2.6005104796527183,2,6,4
rans0,40395280,12014867,0.93,4236,0.97,4400,09_sample-2-10_sorted.bam_filtered.plen.codec_stats,09,41.423592516171034,11.812649559728879,6,1,1
rans1,40395280,11403135,1.21,5132,1.29,5704,09_sample-2-10_sorted.bam_filtered.plen.codec_stats,09,31.837967801685178,8.430137190707894,5,2,2
gabac,40395280,1842984,1.93,123568,0.97,177192,09_sample-2-10_sorted.bam_filtered.plen.codec_stats,09,19.960591212455473,1.8119654704615014,1,3,6
gzip,919256,178271,0.41,1752,0.01,1604,05_9827_2#49.unmapped.bam_filtered.mpair.codec_stats,05,2.138221554639863,17.00124740600586,5,5,1
bzip2,919256,144585,0.21,7472,0.05,5680,05_9827_2#49.unmapped.bam_filtered.mpair.codec_stats,05,4.174623035249256,2.757740020751953,2,4,4
xz,919256,149092,0.54,77280,0.24,3012,05_9827_2#49.unmapped.bam_filtered.mpair.codec_stats,05,1.623464513708044,0.5924383799235027,3,6,7
rans0,919256,212830,0.02,2956,0.02,3268,05_9827_2#49.unmapped.bam_filtered.mpair.codec_stats,05,43.83354187011719,10.14852523803711,6,1,2
rans1,919256,160179,0.03,3308,0.03,3512,05_9827_2#49.unmapped.bam_filtered.mpair.codec_stats,05,29.222361246744793,5.091953277587891,4,2,3
gabac,919256,144164,0.11,29076,0.09,28084,05_9827_2#49.unmapped.bam_filtered.mpair.codec_stats,05,7.9697348854758525,1.527616712782118,1,3,5
gzip,209715200,65094069,108.7,1728,7.63,1628,02_NA12878_S1.bam_filtered.indt.cropped.codec_stats,02,1.8399264029438822,8.136112943076837,5,4,2
bzip2,209715200,63339027,23.66,9888,16.7,6972,02_NA12878_S1.bam_filtered.indt.cropped.codec_stats,02,8.4530853761623,3.617054088386947,4,3,7
xz,209715200,58570068,322.58,691344,11.64,67768,02_NA12878_S1.bam_filtered.indt.cropped.codec_stats,02,0.62000124000248,4.79869154310718,1,6,5
rans0,209715200,70919098,7.66,4200,5.11,4684,02_NA12878_S1.bam_filtered.indt.cropped.codec_stats,02,26.109660574412533,13.235562094970225,6,2,1
rans1,209715200,61639977,5.94,4228,11.88,5672,02_NA12878_S1.bam_filtered.indt.cropped.codec_stats,02,33.67003367003367,4.948187115216496,3,1,3
gabac,209715200,59793657,148.08,1269900,12.67,1350068,02_NA12878_S1.bam_filtered.indt.cropped.codec_stats,02,1.350621285791464,4.500684685469991,2,5,6
gzip,4477830,621065,10.8,1764,0.07,1604,20_MH0003_081203_clean_1.bam_filtered.rtype.codec_stats,20,0.395406617058648,8.461339133126394,6,6,1
bzip2,4477830,603174,0.44,9348,0.19,6564,20_MH0003_081203_clean_1.bam_filtered.rtype.codec_stats,20,9.705435145984996,3.0275344848632812,5,4,5
xz,4477830,553920,7.73,110660,0.11,8360,20_MH0003_081203_clean_1.bam_filtered.rtype.codec_stats,20,0.5524439151660282,4.802357066761363,4,5,2
rans0,4477830,495799,0.1,3204,0.1,3676,20_MH0003_081203_clean_1.bam_filtered.rtype.codec_stats,20,42.703914642333984,4.728307723999023,3,1,3
rans1,4477830,486571,0.13,3188,0.12,4988,20_MH0003_081203_clean_1.bam_filtered.rtype.codec_stats,20,32.84916510948768,3.8669188817342124,2,2,4
gabac,4477830,479780,0.34,114084,0.35,107440,20_MH0003_081203_clean_1.bam_filtered.rtype.codec_stats,20,12.559974894804112,1.3072967529296875,1,3,6
gzip,8269216,2844176,10.7,1876,0.14,1688,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpos.codec_stats,03,0.7370223285995912,19.374411446707587,6,6,1
bzip2,8269216,2178419,0.88,9604,0.43,6676,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpos.codec_stats,03,8.9615214954723,4.8314005829567135,2,4,5
xz,8269216,2199204,9.07,143352,0.31,10716,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpos.codec_stats,03,0.8694750734306091,6.765562488186744,3,5,4
rans0,8269216,2703633,0.21,4204,0.21,4444,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpos.codec_stats,03,37.553042457217266,12.278025490897043,5,1,2
rans1,8269216,2601396,0.23,5300,0.28,6012,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpos.codec_stats,03,34.28756050441576,8.860301971435547,4,2,3
gabac,8269216,2013697,0.24,39024,0.53,47104,03_NA12878.pacbio.bwa-sw.20140202_chr1.bam_filtered.gpos.codec_stats,03,32.85891215006511,3.623417188536446,1,3,7
gzip,74140256,29231753,80.19,1880,1.4,1604,07_chr2_g.gtl_filtered.gpair.codec_stats,07,0.8817266237558845,19.912551471165248,5,5,1
bzip2,74140256,23475267,9.9,10096,4.42,7004,07_chr2_g.gtl_filtered.gpair.codec_stats,07,7.1419856524226635,5.065103893366334,2,4,5
